market_id,cluster_id,cluster_label
2181944,6,2026 congressional redistricting maps
2181945,6,2026 congressional redistricting maps
1986647,70,Hungary President tenure (Sulyok)
664045,42,Mamdani NYC policy actions
663912,42,Mamdani NYC policy actions
2159620,20,Senate reconciliation bill
2159622,20,Senate reconciliation bill
2159621,20,Senate reconciliation bill
2324725,20,Senate reconciliation bill
2325720,20,Senate reconciliation bill
2325721,20,Senate reconciliation bill
2325722,20,Senate reconciliation bill
2127064,45,Sinaloa Governor extradition (Rocha)
2127392,45,Sinaloa Governor extradition (Rocha)
1568242,9,Slovenia government / PM
1568244,9,Slovenia government / PM
1568245,9,Slovenia government / PM
1568247,9,Slovenia government / PM
1568243,9,Slovenia government / PM
1568246,9,Slovenia government / PM
1568249,9,Slovenia government / PM
1568250,9,Slovenia government / PM
1568251,9,Slovenia government / PM
1568252,9,Slovenia government / PM
1568253,9,Slovenia government / PM
1568254,9,Slovenia government / PM
1568256,9,Slovenia government / PM
1568255,9,Slovenia government / PM
1568257,9,Slovenia government / PM
665513,65,German Chancellor (Merz)
687673,4,Trump pardons (before 2027)
687677,4,Trump pardons (before 2027)
687681,4,Trump pardons (before 2027)
687685,4,Trump pardons (before 2027)
687689,4,Trump pardons (before 2027)
687671,4,Trump pardons (before 2027)
687675,4,Trump pardons (before 2027)
687679,4,Trump pardons (before 2027)
687683,4,Trump pardons (before 2027)
687687,4,Trump pardons (before 2027)
687670,4,Trump pardons (before 2027)
687674,4,Trump pardons (before 2027)
687678,4,Trump pardons (before 2027)
687682,4,Trump pardons (before 2027)
687686,4,Trump pardons (before 2027)
687690,4,Trump pardons (before 2027)
687672,4,Trump pardons (before 2027)
687676,4,Trump pardons (before 2027)
687680,4,Trump pardons (before 2027)
687684,4,Trump pardons (before 2027)
687688,4,Trump pardons (before 2027)
822866,4,Trump pardons (before 2027)
691635,4,Trump pardons (before 2027)
691634,4,Trump pardons (before 2027)
951551,4,Trump pardons (before 2027)
1090816,4,Trump pardons (before 2027)
1106424,4,Trump pardons (before 2027)
593984,22,Trump 2026 race endorsements
593986,22,Trump 2026 race endorsements
593988,22,Trump 2026 race endorsements
593983,22,Trump 2026 race endorsements
593985,22,Trump 2026 race endorsements
593987,22,Trump 2026 race endorsements
593989,22,Trump 2026 race endorsements
1397832,5,US political arrests (before 2027)
687270,35,Mexico President tenure (Sheinbaum)
648896,35,Mexico President tenure (Sheinbaum)
1430556,35,Mexico President tenure (Sheinbaum)
908035,0,2026 US Governor primaries
908037,0,2026 US Governor primaries
908039,0,2026 US Governor primaries
908041,0,2026 US Governor primaries
908043,0,2026 US Governor primaries
908045,0,2026 US Governor primaries
908034,0,2026 US Governor primaries
908036,0,2026 US Governor primaries
908038,0,2026 US Governor primaries
908040,0,2026 US Governor primaries
908042,0,2026 US Governor primaries
908044,0,2026 US Governor primaries
908046,0,2026 US Governor primaries
1829855,0,2026 US Governor primaries
1829854,0,2026 US Governor primaries
1845700,40,Switzerland 2026 popular vote
1845701,40,Switzerland 2026 popular vote
2098364,48,Trump renames ICE
2243625,48,Trump renames ICE
1193650,16,2026 Congressional control
1329554,21,SAVE Act becomes law
593973,18,Bernie 2026 race endorsements
593975,18,Bernie 2026 race endorsements
593977,18,Bernie 2026 race endorsements
593972,18,Bernie 2026 race endorsements
593974,18,Bernie 2026 race endorsements
593976,18,Bernie 2026 race endorsements
593978,18,Bernie 2026 race endorsements
1450214,80,Trump declares national emergency
1900410,69,Pete Hegseth impeachment
665359,57,Poilievre as Conservative leader
2109074,5,US political arrests (before 2027)
1571919,8,Denmark government / PM
1571921,8,Denmark government / PM
1571923,8,Denmark government / PM
1571925,8,Denmark government / PM
1571927,8,Denmark government / PM
1571929,8,Denmark government / PM
1571931,8,Denmark government / PM
1571933,8,Denmark government / PM
1571920,8,Denmark government / PM
1571922,8,Denmark government / PM
1571924,8,Denmark government / PM
1571926,8,Denmark government / PM
1571928,8,Denmark government / PM
1571930,8,Denmark government / PM
1571932,8,Denmark government / PM
1571934,8,Denmark government / PM
1060867,16,2026 Congressional control
1302038,55,Alberta independence vote 2026
648378,39,California wealth tax 2026
2134416,49,Greater Manchester Mayor (Burnham)
2370467,49,Greater Manchester Mayor (Burnham)
1319902,13,Jeffrey Epstein revelations
1999808,73,Peru election invalidated
1809418,76,SCOTUS birthright citizenship EO
637910,72,Mitch McConnell early departure
2116863,5,US political arrests (before 2027)
2116865,5,US political arrests (before 2027)
2116867,5,US political arrests (before 2027)
2116869,5,US political arrests (before 2027)
2116871,5,US political arrests (before 2027)
2116873,5,US political arrests (before 2027)
2116875,5,US political arrests (before 2027)
2116877,5,US political arrests (before 2027)
2116879,5,US political arrests (before 2027)
2116881,5,US political arrests (before 2027)
2116883,5,US political arrests (before 2027)
2116885,5,US political arrests (before 2027)
2116864,5,US political arrests (before 2027)
2116866,5,US political arrests (before 2027)
2116868,5,US political arrests (before 2027)
2116870,5,US political arrests (before 2027)
2116872,5,US political arrests (before 2027)
2116874,5,US political arrests (before 2027)
2116876,5,US political arrests (before 2027)
2116878,5,US political arrests (before 2027)
2116880,5,US political arrests (before 2027)
2116882,5,US political arrests (before 2027)
2116884,5,US political arrests (before 2027)
2116886,5,US political arrests (before 2027)
1426251,10,Federal bill becomes law (this year)
1426253,10,Federal bill becomes law (this year)
1426255,10,Federal bill becomes law (this year)
1426257,10,Federal bill becomes law (this year)
1426259,10,Federal bill becomes law (this year)
1426261,10,Federal bill becomes law (this year)
1426263,10,Federal bill becomes law (this year)
1426250,10,Federal bill becomes law (this year)
1426252,10,Federal bill becomes law (this year)
1426254,10,Federal bill becomes law (this year)
1426256,10,Federal bill becomes law (this year)
1426258,10,Federal bill becomes law (this year)
1426260,10,Federal bill becomes law (this year)
1426262,10,Federal bill becomes law (this year)
535741,33,Speaker of the House (Johnson)
623964,33,Speaker of the House (Johnson)
813506,33,Speaker of the House (Johnson)
813505,33,Speaker of the House (Johnson)
688127,81,UK designates IRGC terrorist org
2117171,3,Trump says word (monthly)
2117173,3,Trump says word (monthly)
2117175,3,Trump says word (monthly)
2117177,3,Trump says word (monthly)
2117179,3,Trump says word (monthly)
2117181,3,Trump says word (monthly)
2117183,3,Trump says word (monthly)
2117185,3,Trump says word (monthly)
2117187,3,Trump says word (monthly)
2117189,3,Trump says word (monthly)
2117191,3,Trump says word (monthly)
2117193,3,Trump says word (monthly)
2117195,3,Trump says word (monthly)
2117197,3,Trump says word (monthly)
2117199,3,Trump says word (monthly)
2117172,3,Trump says word (monthly)
2117174,3,Trump says word (monthly)
2117176,3,Trump says word (monthly)
2117178,3,Trump says word (monthly)
2117180,3,Trump says word (monthly)
2117182,3,Trump says word (monthly)
2117184,3,Trump says word (monthly)
2117186,3,Trump says word (monthly)
2117188,3,Trump says word (monthly)
2117190,3,Trump says word (monthly)
2117192,3,Trump says word (monthly)
2117194,3,Trump says word (monthly)
2117196,3,Trump says word (monthly)
2117198,3,Trump says word (monthly)
651326,23,2028 US Presidential election
651327,23,2028 US Presidential election
700785,59,Canada snap election called
1125087,54,Brazil STF Justice impeachment
665368,29,Trump approval rating 2026
665369,29,Trump approval rating 2026
665370,29,Trump approval rating 2026
665371,29,Trump approval rating 2026
665372,29,Trump approval rating 2026
2069953,2,2027 French presidential election
2069963,2,2027 French presidential election
2069961,2,2027 French presidential election
2069984,2,2027 French presidential election
2069978,2,2027 French presidential election
2070039,2,2027 French presidential election
2070028,2,2027 French presidential election
2070037,2,2027 French presidential election
2070047,2,2027 French presidential election
2070038,2,2027 French presidential election
2070036,2,2027 French presidential election
2054223,2,2027 French presidential election
2054224,2,2027 French presidential election
2054225,2,2027 French presidential election
2054226,2,2027 French presidential election
2054227,2,2027 French presidential election
2054228,2,2027 French presidential election
2054229,2,2027 French presidential election
2054230,2,2027 French presidential election
2054231,2,2027 French presidential election
2054232,2,2027 French presidential election
2054233,2,2027 French presidential election
2054234,2,2027 French presidential election
2054235,2,2027 French presidential election
2054236,2,2027 French presidential election
2054237,2,2027 French presidential election
2054238,2,2027 French presidential election
2054239,2,2027 French presidential election
2054240,2,2027 French presidential election
2054241,2,2027 French presidential election
2054242,2,2027 French presidential election
2054243,2,2027 French presidential election
2054244,2,2027 French presidential election
2054245,2,2027 French presidential election
2054246,2,2027 French presidential election
2054247,2,2027 French presidential election
2054248,2,2027 French presidential election
2054249,2,2027 French presidential election
2054250,2,2027 French presidential election
2054251,2,2027 French presidential election
2054252,2,2027 French presidential election
2054253,2,2027 French presidential election
2054254,2,2027 French presidential election
2054255,2,2027 French presidential election
2054256,2,2027 French presidential election
2054257,2,2027 French presidential election
665504,68,Gambling loss deduction cap repeal
601920,12,Brazil presidential election
1542455,21,SAVE Act becomes law
1542456,21,SAVE Act becomes law
2370272,37,JD Vance out as VP
2370271,37,JD Vance out as VP
2370273,37,JD Vance out as VP
negrisk::101101,15,2026 US House races
negrisk::101106,15,2026 US House races
negrisk::101229,0,2026 US Governor primaries
negrisk::101245,0,2026 US Governor primaries
negrisk::101766,0,2026 US Governor primaries
negrisk::101773,0,2026 US Governor primaries
negrisk::101799,0,2026 US Governor primaries
negrisk::101813,0,2026 US Governor primaries
negrisk::101822,0,2026 US Governor primaries
negrisk::101830,0,2026 US Governor primaries
negrisk::101856,16,2026 Congressional control
negrisk::101865,0,2026 US Governor primaries
negrisk::101980,16,2026 Congressional control
negrisk::103166,16,2026 Congressional control
negrisk::106049,50,Armenia parliamentary election
negrisk::106193,16,2026 Congressional control
negrisk::106510,46,Peru legislative elections
negrisk::106511,46,Peru legislative elections
negrisk::106520,74,Peru presidential election
negrisk::106954,71,Latvia parliamentary election
negrisk::111063,11,2026 US Senate primaries
negrisk::117770,0,2026 US Governor primaries
negrisk::166435,47,Sweden PM / parliamentary election
negrisk::166459,9,Slovenia government / PM
negrisk::166780,52,Bulgaria presidential election
negrisk::189700,78,Thailand legislative election
negrisk::190905,15,2026 US House races
negrisk::190906,15,2026 US House races
negrisk::190915,15,2026 US House races
negrisk::191399,15,2026 US House races
negrisk::191525,15,2026 US House races
negrisk::191595,15,2026 US House races
negrisk::191669,15,2026 US House races
negrisk::191682,15,2026 US House races
negrisk::191690,15,2026 US House races
negrisk::199763,83,Next UK Prime Minister
negrisk::204539,66,Sachsen-Anhalt state election
negrisk::204566,64,Mecklenburg-Vorpommern state election
negrisk::204972,12,Brazil presidential election
negrisk::204973,12,Brazil presidential election
negrisk::205029,12,Brazil presidential election
negrisk::205176,53,Brazil Senate election
negrisk::233322,8,Denmark government / PM
negrisk::243734,11,2026 US Senate primaries
negrisk::246044,11,2026 US Senate primaries
negrisk::246152,11,2026 US Senate primaries
negrisk::289908,77,Next US Senate Majority Leader
negrisk::30829,23,2028 US Presidential election
negrisk::31552,23,2028 US Presidential election
negrisk::31875,23,2028 US Presidential election
negrisk::32224,16,2026 Congressional control
negrisk::32225,16,2026 Congressional control
negrisk::32228,16,2026 Congressional control
negrisk::33228,23,2028 US Presidential election
negrisk::334208,60,Vancouver Mayoral election
negrisk::336745,79,Next US Attorney General (Trump pick)
negrisk::343919,56,BC Conservative leadership
negrisk::34582,31,Colombia presidential election
negrisk::34584,31,Colombia presidential election
negrisk::376092,25,2026 US House primaries
negrisk::382767,0,2026 US Governor primaries
negrisk::386211,67,Andalusia regional election
negrisk::400879,31,Colombia presidential election
negrisk::432501,43,Malta government / PM
negrisk::432545,43,Malta government / PM
negrisk::435390,51,Argentina presidential election
negrisk::449048,0,2026 US Governor primaries
negrisk::45017,11,2026 US Senate primaries
negrisk::45018,11,2026 US Senate primaries
negrisk::45021,11,2026 US Senate primaries
negrisk::452161,75,Next Romanian Prime Minister
negrisk::45915,12,Brazil presidential election
negrisk::481843,31,Colombia presidential election
negrisk::482873,41,Los Angeles Mayoral election
negrisk::485538,82,Makerfield by-election
negrisk::498529,25,2026 US House primaries
negrisk::514577,11,2026 US Senate primaries
negrisk::57096,24,2026 US Governor races
negrisk::57111,41,Los Angeles Mayoral election
negrisk::57176,24,2026 US Governor races
negrisk::57184,24,2026 US Governor races
negrisk::57185,24,2026 US Governor races
negrisk::57226,24,2026 US Governor races
negrisk::57647,17,2026 US Senate races
negrisk::57650,17,2026 US Senate races
negrisk::57658,17,2026 US Senate races
negrisk::57660,17,2026 US Senate races
negrisk::57672,17,2026 US Senate races
negrisk::57682,17,2026 US Senate races
negrisk::59204,17,2026 US Senate races
negrisk::59233,17,2026 US Senate races
negrisk::59234,24,2026 US Governor races
negrisk::79987,2,2027 French presidential election
negrisk::80052,11,2026 US Senate primaries
negrisk::80071,11,2026 US Senate primaries
negrisk::86929,25,2026 US House primaries
negrisk::89386,25,2026 US House primaries
negrisk::90292,62,2026 DC Mayoral primary
negrisk::90302,25,2026 US House primaries
negrisk::90415,25,2026 US House primaries
negrisk::90434,0,2026 US Governor primaries
negrisk::91205,11,2026 US Senate primaries
negrisk::91333,11,2026 US Senate primaries
negrisk::95203,58,Quebec general election
negrisk::95248,63,Berlin state election
negrisk::95902,11,2026 US Senate primaries
negrisk::95921,11,2026 US Senate primaries
negrisk::95933,61,Central African Republic election
negrisk::96640,47,Sweden PM / parliamentary election
negrisk::97315,0,2026 US Governor primaries
negrisk::97450,0,2026 US Governor primaries
negrisk::97465,0,2026 US Governor primaries
negrisk::97497,0,2026 US Governor primaries
negrisk::97520,0,2026 US Governor primaries
negrisk::97534,0,2026 US Governor primaries
negrisk::98211,0,2026 US Governor primaries
